Acquisitions: Table 1

Acquisition_ID,Acquisition_TitleDescription,Acquisition_SellerNameID [NameAuthority::OfficialCombined],[NameAuthority::OfficialCombined] Seller Reference,Acquisition_Date,Acquisition_YearDateFilter,Acquisition_BeginDateFilter,Acquisition_EndDateFilter,Acquisition_Location,Acquisition_LocationFilter,Acquisition ObjectCount,Acquisition_PriceUSD,Acquisition_FinalPayDate,Acquisition_Source,Acquisition_Note,Acquisition_InternalNote,Acquisition_DocumentFilename,Acquisition_RelatedAcqObjJoinID,,,,,
303,2674,,,
303,2675,,,
303,2676,,,
303,2677,,,
303,2678,,,
303,2679,,,
303,2680,,,
303,2681,,,
303,2682,,,
303,2683,,,
303,2684,,,
303,2685,,,
303,2686,,,
303,2687,,,
303,2688,,,
303,2689,,,
303,2690,,,
303,2691,,,
303,2692,,,
303,2693,,,
303,2694,,,
303,2695,,,
303,2696,,,
303,2697,,,
303,2698,,,
303,2699,,,
303,2700,,,
303,2701,,,
303,2702,,,
303,2703,,,
303,2704,,,
303,2705,,,
303,2706,,,
303,2707,,,
303,2708,,,
303,2709,,,
303,2710,,,
303,2711,,,
303,2712,,,
303,2713,,,
303,2714,,,
303,2715,,,
303,2716,,,
303,2717,,,
303,2718,,,
303,2719,,,
303,2720,,,
303,2721,,,
303,2722,,,
303,2723,,,
303,2724,,,
303,2725,,,
303,2726,,,
303,2727,,,
303,2728,,,
303,2729,,,
303,2730,,,
303,2731,,,
303,2732,,,
303,2733,,,
303,2734,,,
303,2735,,,
303,2736,,,
303,2737,,,
303,2738,,,
303,2739,,,
303,2740,,,
303,2741,,,
303,2742,,,
303,2743,,,
303,2744,,,
303,2745,,,
303,2746,,,
303,2747,,,
303,2748,,,
303,2749,,,
303,2750,,,
303,2751,,,
303,2752,,,
303,2753,,,
303,2754,,,
303,2755,,,
303,2756,,,
303,2757,,,
303,2758,,,
303,2759,,,
303,2760,,,
303,2761,,,
303,2762,,,
303,2763,,,
303,2764,,,
303,2765,,,
303,2766,,,
303,2767,,,
303,2768,,,
303,2769,,,
303,2770,,,
303,2771,,,
303,2772,,,
303,2773,,,
303,2774,,,
303,2775,,,
303,2776,,,
303,2777,,,
303,2778,,,
303,2779,,,
303,2780,,,
303,2781,,,
303,2782,,,
303,2783,,,
303,2784,,,
303,2785,,,
303,2786,,,
303,2787,,,
303,2788,,,
303,2789,,,
303,2790,,,
303,2791,,,
303,2792,,,
303,2793,,,
303,2794,,,
303,2795,,,
303,2796,,,
303,2797,,,
303,2798,,,
303,2799,,,
303,2800,,,
303,2801,,,
303,2802,,,
303,2803,,,
303,2804,,,
303,2805,,,
303,2806,,,
303,2807,,,
303,2808,,,
303,2809,,,
303,2810,,,
303,2811,,,
303,2812,,,
303,2813,,,
303,2814,,,
303,2815,,,
303,2816,,,
303,2817,,,
303,2818,,,
303,2819,,,
303,2820,,,
303,2821,,,
303,2822,,,
303,2823,,,
303,2824,,,
303,2825,,,
303,2826,,,
303,2827,,,
303,2828,,,
303,2829,,,
303,2830,,,
303,2831,,,
303,2832,,,
303,2833,,,
303,2834,,,
303,2835,,,
303,2836,,,
303,2837,,,
303,2838,,,
303,2839,,,
303,2840,,,
303,2841,,,
303,2842,,,
303,2843,,,
303,2844,,,
303,2845,,,
303,2846,,,
303,2847,,,
303,2848,,,
303,2849,,,
303,2850,,,
303,2851,,,
303,2852,,,
303,2853,,,
303,2854,,,
303,2855,,,
303,2856,,,
303,2857,,,
303,2858,,,
303,2859,,,
303,2860,,,
303,2861,,,
303,2862,,,
303,2863,,,
303,2864,,,
303,2865,,,
303,2866,,,
303,2867,,,
303,2868,,,
303,2869,,,
303,2870,,,
303,2871,,,
303,2872,,,
303,2873,,,
303,2874,,,
303,2875,,,
303,2876,,,
303,2877,,,
303,2878,,,
303,2879,,,
303,2880,,,
303,2881,,,
303,2882,,,
303,2883,,,
303,2884,,,
303,2885,,,
303,2886,,,
303,2887,,,
303,2888,,,
303,2889,,,
303,2890,,,
303,2891,,,
303,2892,,,
303,2893,,,
303,2894,,,
303,2895,,,
303,2896,,,
303,2897,,,
303,2898,,,
303,2899,,,
303,2900,,,
303,2901,,,
303,2902,,,
303,2903,,,
303,2904,,,
303,2905,,,
303,2906,,,
303,2907,,,
303,2908,,,
303,2909,,,
303,2910,,,
303,2911,,,
303,2912,,,
303,2913,,,
303,2914,,,
303,2915,,,
303,2916,,,
303,2917,,,
303,2918,,,
303,2919,,,
303,2920,,,
303,2921,,,
303,2922,,,
303,2923,,,
303,2924,,,
303,2925,,,
303,2926,,,
303,2927,,,
303,2928,,,
303,2929,,,
303,2930,,,
303,2931,,,
303,2932,,,
303,2933,,,
303,2934,,,
303,2935,,,
303,2936,,,
303,2937,,,
303,2938,,,
303,2939,,,
303,2940,,,
303,2941,,,
303,2942,,,
303,2943,,,
303,2944,,,
303,2945,,,
303,2946,,,
303,2947,,,
303,2948,,,
303,2949,,,
303,2950,,,
303,2951,,,
303,2952,,,
303,2953,,,
303,2954,,,
303,2955,,,
303,2956,,,
303,2957,,,
303,2958,,,
303,2959,,,
303,2960,,,
303,2961,,,
303,2962,,,
303,2963,,,
303,2964,,,
303,2965,,,
303,2966,,,
303,2967,,,
303,2968,,,
303,2969,,,
303,2970,,,
303,2971,,,
303,2972,,,
303,2973,,,
303,2974,,,
303,2975,,,
303,2976,,,
303,2977,,,
303,2978,,,
303,2979,,,
303,2980,,,
303,2981,,,
303,2982,,,
303,2983,,,
303,2984,,,
303,2985,,,
303,2986,,,
303,2987,,,
303,2988,,,
303,2989,,,
303,2990,,,
303,2991,,,
303,2992,,,
303,2993,,,
303,2994,,,
303,2995,,,
303,2996,,,
303,2997,,,
303,2998,,,
303,2999,,,
303,3000,,,
303,3001,,,
303,3002,,,
303,3003,,,
303,3004,,,
303,3005,,,
303,3006,,,
303,3007,,,
303,3008,,,
303,3009,,,
303,3010,,,
303,3011,,,
303,3012,,,
303,3013,,,
303,3014,,,
303,3015,,,
303,3016,,,
303,3017,,,
303,3018,,,
303,3019,,,
303,3020,,,
303,3021,,,
303,3022,,,
303,3023,,,
303,3024,,,
303,3025,,,
303,3026,,,
303,3027,,,
303,3028,,,
303,3029,,,
303,3030,,,
303,3031,,,
303,3032,,,
303,3033,,,
303,3034,,,
303,3035,,,
303,3036,,,
303,3037,,,
303,3038,,,
303,3039,,,
303,3040,,,
303,3041,,,
303,3042,,,
303,3043,,,
303,3044,,,
303,3045,,,
303,3046,,,
303,3047,,,
303,3048,,,
303,3049,,,
303,3050,,,
303,3051,,,
303,3052,,,
303,3053,,,
303,3054,,,
303,3055,,,
303,3056,,,
303,3057,,,
303,3058,,,
303,3059,,,
303,3060,,,
303,3061,,,
303,3062,,,
303,3063,,,
303,3064,,,
303,3065,,,
303,3066,,,
303,3067,,,
303,3068,,,
303,3069,,,
303,3070,,,
303,3071,,,
303,3072,,,
303,3073,,,
303,3074,,,
303,3075,,,
303,3076,,,
303,3077,,,
303,3078,,,
303,3079,,,
303,3080,,,
303,3081,,,
303,3082,,,
303,3083,,,
303,3084,,,
303,3085,,,
303,3086,,,
303,3087,,,
303,3088,,,
303,3089,,,
303,3090,,,
303,3091,,,
303,3092,,,
303,3093,,,
303,3094,,,
303,3095,,,
303,3096,,,
303,3097,,,
303,3098,,,
303,3099,,,
303,3100,,,
303,3101,,,
303,3102,,,
303,3103,,,
303,3104,,,
303,3105,,,
303,3106,,,
303,3107,,,
303,3108,,,
303,3109,,,
303,3110,,,
303,3111,,,
303,3112,,,
303,3113,,,
303,3114,,,
303,3115,,,
303,3116,,,
303,3117,,,
303,3118,,,
303,3119,,,
303,3120,,,
303,3121,,,
303,3122,,,
303,3123,,,
303,3124,,,
303,3125,,,
303,3126,,,
303,3127,,,
303,3128,,,
303,3129,,,
303,3130,,,
303,3131,,,
303,3132,,,
303,3133,,,
303,3134,,,
303,3135,,,
303,3136,,,
303,3137,,,
303,3138,,,
303,3139,,,
303,3140,,,
303,3141,,,
303,3142,,,
303,3143,,,
303,3144,,,
303,3145,,,
303,3146,,,
303,3147,,,
303,3148,,,
303,3149,,,
303,3150,,,
303,3151,,,
303,3152,,,
303,3153,,,
303,3154,,,
303,3155,,,
303,3156,,,
303,3157,,,
303,3158,,,
303,3159,,,
303,3160,,,
303,3161,,,
303,3162,,,
303,3163,,,
303,3164,,,
303,3165,,,
303,3166,,,
303,3167,,,
303,3168,,,
303,3169,,,
303,3170,,,
303,3171,,,
303,3172,,,
303,3173,,,
303,3174,,,
303,3175,,,
303,3176,,,
303,3177,,,
303,3178,,,
303,3179,,,
303,3180,,,
303,3181,,,
303,3182,,,
303,3183,,,
303,3184,,,
303,3185,,,
303,3186,,,
303,3187,,,
303,3188,,,
303,3189,,,
303,3190,,,
303,3191,,,
303,3192,,,
303,3193,,,
303,3194,,,
303,3195,,,
303,3196,,,
303,3197,,,
303,3198,,,
303,3199,,,
303,3200,,,
303,3201,,,
303,3202,,,
303,3203,,,
303,3204,,,
303,3205,,,
303,3206,,,
303,3207,,,
303,3208,,,
303,3209,,,
303,3210,,,
303,3211,,,
303,3212,,,
303,3213,,,
303,3214,,,
303,3215,,,
303,3216,,,
303,3217,,,
303,3218,,,
303,3219,,,
303,3220,,,
303,3221,,,
303,3222,,,
303,3223,,,
303,3224,,,
303,3225,,,
303,3226,,,
303,3227,,,
303,3228,,,
303,3229,,,
303,3230,,,
303,3231,,,
303,3232,,,
303,3233,,,
303,3234,,,
303,3235,,,
303,3236,,,
303,3237,,,
303,3238,,,
303,3239,,,
303,3240,,,
303,3241,,,
303,3242,,,
303,3243,,,
303,3244,,,
303,3245,,,
303,3246,,,
303,3247,,,
303,3248,,,
303,3249,,,
303,3250,,,
303,3251,,,
303,3252,,,
303,3253,,,
303,3254,,,
303,3255,,,
303,3256,,,
303,3257,,,
303,3258,,,
303,3259,,,
303,3260,,,
303,3261,,,
303,3262,,,
303,3263,,,
303,3264,,,
303,3265,,,
303,3266,,,
303,3267,,,
303,3268,,,
303,3269,,,
303,3270,,,
303,3271,,,
303,3272,,,
303,3273,,,
303,3274,,,
303,3275,,,
303,3276,,,
303,3277,,,
303,3278,,,
303,3279,,,
303,3280,,,
303,3281,,,
303,3282,,,
303,3283,,,
303,3284,,,
303,3285,,,
303,3286,,,
303,3287,,,
303,3288,,,
303,3289,,,
303,3290,,,
303,3291,,,
303,3292,,,
303,3293,,,
303,3294,,,
303,3295,,,
303,3296,,,
303,3297,,,
303,3298,,,
303,3299,,,
303,3300,,,
303,3301,,,
303,3302,,,
303,3303,,,
303,3304,,,
303,3305,,,
303,3306,,,
303,3307,,,
303,3308,,,
303,3309,,,
303,3310,,,
303,3311,,,
303,3312,,,
303,3313,,,
303,3314,,,
303,3315,,,
303,3316,,,
303,3317,,,
303,3318,,,
303,3319,,,
303,3320,,,
303,3321,,,
303,3322,,,
303,3323,,,
303,3324,,,
303,3325,,,
303,3326,,,
303,3327,,,
303,3328,,,
303,3329,,,
303,3330,,,
303,3331,,,
303,3332,,,
303,3333,,,
303,3334,,,
303,3335,,,
303,3336,,,
303,3337,,,
303,3338,,,
303,3339,,,
303,3340,,,
303,3341,,,
303,3342,,,
303,3343,,,
303,3344,,,
303,3345,,,
303,3346,,,
303,3347,,,
303,3348,,,
303,3349,,,
303,3350,,,
303,3351,,,
303,3352,,,
303,3353,,,
303,3354,,,
303,3355,,,
303,3356,,,
303,3357,,,
303,3358,,,
303,3359,,,
303,3360,,,
303,3361,,,
303,3362,,,
303,3363,,,
303,3364,,,
303,3365,,,
303,3366,,,
303,3367,,,
303,3368,,,
303,3369,,,
303,3370,,,
303,3371,,,
303,3372,,,
303,3373,,,
303,3374,,,
303,3375,,,
303,3376,,,
303,3377,,,
303,3378,,,
303,3379,,,
303,3380,,,
303,3381,,,
303,3382,,,
303,3383,,,
303,3384,,,
303,3385,,,
303,3386,,,
303,3387,,,
303,3388,,,
303,3389,,,
303,3390,,,
303,3391,,,
303,3392,,,
303,3393,,,
303,3394,,,
303,3395,,,
303,3396,,,
303,3397,,,
303,3398,,,
303,3399,,,
303,3400,,,
303,3401,,,
303,3402,,,
303,3403,,,
303,3404,,,
303,3405,,,
303,3406,,,
303,3407,,,
303,3408,,,
303,3409,,,
303,3410,,,
303,3411,,,
303,3412,,,
303,3413,,,
303,3414,,,
303,3415,,,
303,3416,,,
303,3417,,,
303,3418,,,
303,3419,,,
303,3420,,,
303,3421,,,
303,3422,,,
303,3423,,,
303,3424,,,
303,3425,,,
303,3426,,,
303,3427,,,
303,3428,,,
303,3429,,,
303,3430,,,
303,3431,,,
303,3432,,,
303,3433,,,
303,3434,,,
303,3435,,,
303,3436,,,
303,3437,,,
303,3438,,,
303,3439,,,
303,3440,,,
303,3441,,,
303,3442,,,
303,3443,,,
303,3444,,,
303,3445,,,
303,3446,,,
303,3447,,,
303,3448,,,
303,3449,,,
303,3450,,,
303,3451,,,
303,3452,,,
303,3453,,,
303,3454,,,
303,3455,,,
303,3456,,,
303,3457,,,
303,3458,,,
303,3459,,,
303,3460,,,
303,3461,,,
303,3462,,,
303,3463,,,
303,3464,,,
303,3465,,,
303,3466,,,
303,3467,,,
303,3468,,,
303,3469,,,
303,3470,,,
303,3471,,,
303,3472,,,
303,3473,,,
303,3474,,,
303,3475,,,
303,3476,,,
303,3477,,,
303,3478,,,
303,3479,,,
303,3480,,,
303,3481,,,
303,3482,,,
303,3483,,,
303,3484,,,
303,3485,,,
303,3486,,,
303,3487,,,
303,3488,,,
303,3489,,,
303,3490,,,
303,3491,,,
303,3492,,,
303,3493,,,
303,3494,,,
303,3495,,,
303,3496,,,
303,3497,,,
303,3498,,,
303,3499,,,
303,3500,,,
303,3501,,,
303,3502,,,
303,3503,,,
303,3504,,,
303,3505,,,
303,3506,,,
303,3507,,,
303,3508,,,
303,3509,,,
303,3510,,,
303,3511,,,
303,3512,,,
303,3513,,,
303,3514,,,
303,3515,,,
303,3516,,,
303,3517,,,
303,3518,,,
303,3519,,,
303,3520,,,
303,3521,,,
303,3522,,,
303,3523,,,
303,3524,,,
303,3525,,,
303,3526,,,
303,3527,,,
303,3528,,,
303,3529,,,
303,3530,,,
303,3531,,,
303,3532,,,
303,3533,,,
303,3534,,,
303,3535,,,
303,3536,,,
303,3537,,,
303,3538,,,
303,3539,,,
303,3540,,,
303,3541,,,
303,3542,,,
303,3543,,,
303,3544,,,
303,3545,,,
303,3546,,,
303,3547,,,
303,3548,,,
303,3549,,,
303,3550,,,
303,3551,,,
303,3552,,,
303,3553,,,
303,3554,,,
303,3555,,,
303,3556,,,
303,3557,,,
303,3558,,,
303,3559,,,
303,3560,,,
303,3561,,,
303,3562,,,
303,3563,,,
303,3564,,,
303,3565,,,
303,3566,,,
303,3567,,,
303,3568,,,
303,3569,,,
303,3570,,,
303,3571,,,
303,3572,,,
303,3573,,,
303,3574,,,
303,3575,,,
303,3576,,,
303,3577,,,
303,3578,,,
303,3579,,,
303,3580,,,
303,3581,,,
303,3582,,,
303,3583,,,
303,3584,,,
303,3585,,,
303,3586,,,
303,3587,,,
303,3588,,,
303,3589,,,
303,3590,,,
303,3591,,,
303,3592,,,
303,3593,,,
303,3594,,,
303,3595,,,
303,3596,,,
303,3597,,,
303,3598,,,
303,3599,,,
303,3600,,,
303,3601,,,
303,3602,,,
303,3603,,,
303,3604,,,
303,3605,,,
303,3606,,,
303,3607,,,
303,3608,,,
303,3609,,,
303,3610,,,
303,3611,,,
303,3612,,,
303,3613,,,
303,3614,,,
303,3615,,,
303,3616,,,
303,3617,,,
303,3618,,,
303,3619,,,
303,3620,,,
303,3621,,,
303,3622,,,
303,3623,,,
303,3624,,,
303,3625,,,
303,3626,,,
303,3627,,,
303,3628,,,
303,3629,,,
303,3630,,,
303,3631,,,
303,3632,,,
303,3633,,,
303,3634,,,
303,3635,,,
303,3636,,,
303,3637,,,
303,3638,,,
303,3639,,,
303,3640,,,
303,3641,,,
303,3642,,,
303,3643,,,
303,3644,,,
303,3645,,,
303,3646,,,
303,3647,,,
303,3648,,,
303,3649,,,
303,3650,,,
303,3651,,,
303,3652,,,
303,3653,,,
303,3654,,,
303,3655,,,
303,3656,,,
303,3657,,,
303,3658,,,
303,3659,,,
303,3660,,,
303,3661,,,
303,3662,,,
303,3663,,,
303,3664,,,
303,3665,,,
303,3666,,,
303,3667,,,
303,3668,,,
303,3669,,,
303,3670,,,
303,3671,,,
303,3672,,,
303,3673,,,
303,3674,,,
303,3675,,,
303,3676,,,
303,3677,,,
303,3678,,,
303,3679,,,
303,3680,,,
303,3681,,,
303,3682,,,
303,3683,,,
303,3684,,,
303,3685,,,
303,3686,,,
303,3687,,,
303,3688,,,
303,3689,,,
303,3690,,,
303,3691,,,
303,3692,,,
303,3693,,,
303,3694,,,
303,3695,,,
303,3696,,,
303,3697,,,
303,3698,,,
303,3699,,,
303,3700,,,
303,3701,,,
303,3702,,,
303,3703,,,
303,3704,,,
303,3705,,,
303,3706,,,
303,3707,,,
303,3708,,,
303,3709,,,
303,3710,,,
303,3711,,,
303,3712,,,
303,3713,,,
303,3714,,,
303,3715,,,
303,3716,,,
303,3717,,,
303,3718,,,
303,3719,,,
303,3720,,,
303,3721,,,
303,3722,,,
303,3723,,,
303,3724,,,
303,3725,,,
303,3726,,,
303,3727,,,
303,3728,,,
303,3729,,,
303,3730,,,
303,3731,,,
303,3732,,,
303,3733,,,
303,3734,,,
303,3735,,,
303,3736,,,
303,3737,,,
303,3738,,,
303,3739,,,
303,3740,,,
303,3741,,,
303,3742,,,
303,3743,,,
303,3744,,,
303,3745,,,
303,3746,,,
303,3747,,,
303,3748,,,
303,3749,,,
303,3750,,,
303,3751,,,
303,3752,,,
303,3753,,,
303,3754,,,
303,3755,,,
303,3756,,,
303,3757,,,
303,3758,,,
303,3759,,,
303,3760,,,
303,3761,,,
303,3762,,,
303,3763,,,
303,3764,,,
303,3765,,,
303,3766,,,
303,3767,,,
303,3768,,,
303,3769,,,
303,3770,,,
303,3771,,,
303,3772,,,
303,3773,,,
303,3774,,,
303,3775,,,
303,3776,,,
303,3777,,,
303,3778,,,
303,3779,,,
303,3780,,,
303,3781,,,
303,3782,,,
303,3783,,,
303,3784,,,
303,3785,,,
303,3786,,,
303,3787,,,
303,3788,,,
