Master Acq Object Join Data : Table 1

AcqObjJoin_ID,AcqObjJoin_Type,AcqObjJoin_PriceUSD,AcqObjJoin_CreditUSD,AcqObjJoin_ReturnUSD,AcqObjJoin_Attribution,AcqObjJoin_AttributionArtistNameID,AcqObjJoin_InternalNote,AcqObjJoin_RelatedObjectID,AcqObjJoin_RelatedAcquisitionID,
PJN03668,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2119,ACQ303,
PJN03669,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2129,ACQ303,
PJN03670,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2130,ACQ303,
PJN03671,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2131,ACQ303,
PJN03672,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2132,ACQ303,
PJN03673,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2133,ACQ303,
PJN03674,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2134,ACQ303,
PJN03675,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2135,ACQ303,
PJN03676,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2136,ACQ303,
PJN03677,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2137,ACQ303,
PJN03678,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2138,ACQ303,
PJN03679,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2139,ACQ303,
PJN03680,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2140,ACQ303,
PJN03681,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2146,ACQ303,
PJN03682,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2149,ACQ303,
PJN03683,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2150,ACQ303,
PJN03684,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2151,ACQ303,
PJN03685,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2152,ACQ303,
PJN03686,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2153,ACQ303,
PJN03687,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2154,ACQ303,
PJN03688,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2155,ACQ303,
PJN03689,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2156,ACQ303,
PJN03690,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2157,ACQ303,
PJN03691,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2158,ACQ303,
PJN03692,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2159,ACQ303,
PJN03693,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2160,ACQ303,
PJN03694,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2161,ACQ303,
PJN03695,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2162,ACQ303,
PJN03696,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2169,ACQ303,
PJN03697,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2170,ACQ303,
PJN03698,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2173,ACQ303,
PJN03699,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2174,ACQ303,
PJN03700,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2175,ACQ303,
PJN03701,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2176,ACQ303,
PJN03702,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2185,ACQ303,
PJN03703,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2186,ACQ303,
PJN03704,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2187,ACQ303,
PJN03705,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2193,ACQ303,
PJN03706,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2194,ACQ303,
PJN03707,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2198,ACQ303,
PJN03708,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2199,ACQ303,
PJN03709,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2200,ACQ303,
PJN03710,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2202,ACQ303,
PJN03711,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2204,ACQ303,
PJN03712,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2205,ACQ303,
PJN03713,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2206,ACQ303,
PJN03714,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2207,ACQ303,
PJN03715,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2208,ACQ303,
PJN03716,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2212,ACQ303,
PJN03717,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2213,ACQ303,
PJN03718,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2214,ACQ303,
PJN03719,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2219,ACQ303,
PJN03720,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2223,ACQ303,
PJN03721,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2225,ACQ303,
PJN03722,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2242,ACQ303,
PJN03723,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2251,ACQ303,
PJN03724,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2272,ACQ303,
PJN03725,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2273,ACQ303,
PJN03726,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2277,ACQ303,
PJN03727,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2278,ACQ303,
PJN03728,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2279,ACQ303,
PJN03729,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2280,ACQ303,
PJN03730,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2281,ACQ303,
PJN03731,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2282,ACQ303,
PJN03732,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2285,ACQ303,
PJN03733,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2286,ACQ303,
PJN03734,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2287,ACQ303,
PJN03735,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2291,ACQ303,
PJN03736,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2292,ACQ303,
PJN03737,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2293,ACQ303,
PJN03738,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2299,ACQ303,
PJN03739,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2309,ACQ303,
PJN03740,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2310,ACQ303,
PJN03741,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2311,ACQ303,
PJN03742,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2313,ACQ303,
PJN03743,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2314,ACQ303,
PJN03744,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2316,ACQ303,
PJN03745,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2317,ACQ303,
PJN03746,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2318,ACQ303,
PJN03747,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2319,ACQ303,
PJN03748,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2320,ACQ303,
PJN03749,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2321,ACQ303,
PJN03750,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2322,ACQ303,
PJN03751,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2323,ACQ303,
PJN03752,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2324,ACQ303,
PJN03753,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2325,ACQ303,
PJN03754,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2328,ACQ303,
PJN03755,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2329,ACQ303,
PJN03756,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2330,ACQ303,
PJN03757,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2332,ACQ303,
PJN03758,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2333,ACQ303,
PJN03759,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2334,ACQ303,
PJN03760,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2335,ACQ303,
PJN03761,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2336,ACQ303,
PJN03762,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2337,ACQ303,
PJN03763,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2338,ACQ303,
PJN03764,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2339,ACQ303,
PJN03765,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2340,ACQ303,
PJN03766,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2341,ACQ303,
PJN03767,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2342,ACQ303,
PJN03768,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2343,ACQ303,
PJN03769,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2345,ACQ303,
PJN03770,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2346,ACQ303,
PJN03771,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2347,ACQ303,
PJN03772,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2348,ACQ303,
PJN03773,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2349,ACQ303,
PJN03774,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2353,ACQ303,
PJN03775,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2361,ACQ303,
PJN03776,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2363,ACQ303,
PJN03777,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2372,ACQ303,
PJN03778,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2373,ACQ303,
PJN03779,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2374,ACQ303,
PJN03780,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2375,ACQ303,
PJN03781,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2376,ACQ303,
PJN03782,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2377,ACQ303,
PJN03783,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2378,ACQ303,
PJN03784,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2381,ACQ303,
PJN03785,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2392,ACQ303,
PJN03786,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2393,ACQ303,
PJN03787,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2395,ACQ303,
PJN03788,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2396,ACQ303,
PJN03789,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2400,ACQ303,
PJN03790,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2410,ACQ303,
PJN03791,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2418,ACQ303,
PJN03792,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2419,ACQ303,
PJN03793,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2421,ACQ303,
PJN03794,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2422,ACQ303,
PJN03795,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2423,ACQ303,
PJN03796,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2424,ACQ303,
PJN03797,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2426,ACQ303,
PJN03798,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2430,ACQ303,
PJN03799,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2431,ACQ303,
PJN03800,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2433,ACQ303,
PJN03801,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2435,ACQ303,
PJN03802,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2442,ACQ303,
PJN03803,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2443,ACQ303,
PJN03804,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2444,ACQ303,
PJN03805,Purchase,,,,,,"The entire Dreyfus Collection of Medals Plaquettes and Bronzes was purchased for $500,000.",2446,ACQ303,
